"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2019","MAGANTI IT RESOURCES LLC","6","2","10","2","54","1541","CT","NAUGATUCK","06770"
"2019","CASPEX CORP","0","0","1","0","54","9647","CA","FREMONT","94539"
"2019","CASPEX CORP","2","4","23","5","54","9647","PA","NEWTOWN","18940"
"2019","VARNAR INC","0","0","12","1","54","0405","VA","STERLING","20165"
"2019","FEDERAL ACCOUNTING & REPORTING INC","1","0","0","0","54","2913","VA","FAIRFAX","22031"
"2019","FLAVOR SOLUTIONS INC","1","0","0","0","31","3091","NJ","PISCATAWAY","08854"
"2019","CIGNUS SOLUTIONS LLC","1","2","0","1","54","3210","IL","VERNON HILLS","60061"
"2019","BRIGHT MARKET LLC DBA FASTSPRING","1","0","0","0","54","6893","CA","SANTA BARBARA","93101"
"2019","BRIGHT MARKET LLC DBA FASTSPRING","0","0","1","0","99","6893","CA","SANTA BARBARA","93101"
"2019","BROWN MANAGEMENT CONSULTING INC","1","1","0","0","54","7010","FL","HOLLYWOOD","33021"
"2019","NATURES POWER NUTRACEUTICALS CORP","0","0","1","0","32","2039","CA","GARDENA","90248"
"2019","PROMPT MORTGAGE LLC","1","0","0","0","53","7286","TX","STAFFORD","77477"
"2019","FRONTAGE TECHNOLOGIES INC","3","0","3","1","54","8376","MN","ROCHESTER","55901"
"2019","ARRIS GLOBAL SERVICES INC","0","0","1","0","33","9046","AZ","PHOENIX","85020"
"2019","ARRIS GLOBAL SVCS INC","6","4","18","1","33","9046","CA","SANTA CLARA","95054"
"2019","ARRIS GLOBAL SERVICES INC","0","0","2","0","33","9046","GA","SUWANEE","30024"
"2019","EQUITY INTL MGMT LLC","1","0","1","0","52","9337","IL","CHICAGO","60606"
"2019","KUNAL LLC","0","0","1","0","72","9496","VT","SOUTH BURLINGTON","05403"
"2019","APEX IT SERVICES LLC","5","8","2","1","54","1676","MD","COLUMBIA","21044"
"2019","APEX IT SERVICES LLC","0","0","3","0","54","1676","NJ","PRINCETON","08540"
"2019","ED&F MAN SERVICES INC","1","0","0","0","52","6551","NY","NEW YORK","10017"
"2019","STAID LOGIC LLC","4","2","14","5","54","7607","OH","COLUMBUS","43215"
"2019","IEA NY LLC","1","0","0","0","54","1447","NY","NEW YORK","10110"
"2019","INFOWAYS TECHNOLOGIES INC","0","0","1","0","54","5071","VA","HERNDON","20171"
"2019","CODEOBJECTS INC","3","1","2","0","51","3495","CA","MILPITAS","95035"
"2019","CODEOBJECTS INC","0","0","1","0","54","3495","CA","MILPITAS","95035"
"2019","REPUTATION.COM","2","1","2","0","51","9907","CA","REDWOOD CITY","94063"
"2019","CIMPLESOFT","0","3","0","0","54","0211","WA","SEATTLE","98107"
"2019","CLOCKTOWER GROUP LP","2","0","0","0","52","2039","CA","SANTA MONICA","90401"
"2019","TECHGURUS CONSULTING LLC","0","8","1","0","54","7198","PA","MECHANICSBURG","17050"
"2019","AKAL BUILDERS OF NY INC","0","0","1","0","23","7661","NY","OZONE PARK","11416"
"2019","PRIDE ACCOUNTING SERVICES INC","0","0","1","0","54","7768","NY","NEW YORK","10170"
"2019","STUDIO 100A LLC DBA TEASS WARREN A","1","0","0","0","54","9180","DC","WASHINGTON","20003"
"2019","APPIRIO INC","4","2","1","0","54","2062","IN","INDIANAPOLIS","46225"
"2019","ZENSUN USA INC","1","0","0","0","62","3712","CA","SAN DIEGO","92130"
"2019","LENDINGCLUB CORPORATION","28","4","42","1","52","5731","CA","SAN FRANCISCO","94105"
"2019","AMBA SYSTEMS LLC","0","0","3","0","54","6563","WI","GREEN BAY","54304"
"2019","ALTANOVA LLC","0","0","1","0","54","1126","NY","LONG ISLAND CITY","11101"
"2019","DAVID M LEWIS COMPANY LLC","0","0","2","0","54","3435","CA","WOODLAND HILLS","91367"
"2019","NAMITUS TECHNOLOGIES INC","2","3","4","0","54","4937","TX","FRISCO","75035"
"2019","DENTAL IMAGING TECHNOLOGIES CORP","0","0","1","0","33","6037","PA","HATFIELD","19440"
"2019","JING ZENG FINANCIAL & INSURANCE SE","0","2","0","0","52","6063","CA","SAN DIEGO","92111"
"2019","ATLANTA IMPORTS INC DBA SUVIDHA","0","0","1","0","44","0239","GA","SUWANEE","30024"
"2019","BOSMA USA INC","1","0","0","0","56","4913","CA","FREMONT","94538"
"2019","CERTARA USA INC","3","0","1","0","32","5438","NJ","PRINCETON","08540"
"2019","CERTARA USA INC","0","1","1","0","54","5438","NJ","PRINCETON","08540"
"2019","IOXUS INC","1","0","0","0","54","7446","NY","ONEONTA","13820"
"2019","TULLETT PREBON AMERICAS HOLDINGS I","1","0","1","0","52","1562","NJ","JERSEY CITY","07302"
"2019","MEDIAMORPH INC","0","0","1","0","51","2464","NY","NEW YORK","10016"
"2019","ATHENA DOYENS LLC","0","0","3","0","54","8500","NJ","CHERRY HILL","08003"
"2019","DYNAMED SOLUTIONS LLC","0","1","0","0","54","7562","MD","CATONSVILLE","21228"
"2019","AAA CAPITAL INVESTMENT INC","1","0","0","0","52","2314","CA","ALHAMBRA","91801"
"2019","COGENT DATA SOLUTIONS LLC","0","2","5","2","54","2712","IL","HOFFMAN ESTATES","60169"
"2019","PASCAL METRICS INC","0","0","1","0","54","3147","DC","WASHINGTON","20007"
"2019","IMDB COM INC","9","1","6","0","51","8453","WA","SEATTLE","98121"
"2019","MARINER INVESTMENT GROUP LLC","0","0","1","0","52","1527","NY","HARRISON","10528"
"2019","VISION LINK INTERNATIONAL LLC","0","1","0","0","54","5140","MI","LIVONIA","48150"
"2019","ROCK SPORTS & SPINE THERAPY PLLC","1","0","0","0","62","6509","TX","HOUSTON","77079"
"2019","ENYE MEDIA LLC","0","0","1","0","54","7506","OK","OKLAHOMA CITY","73116"
"2019","VERATECH SYSTEMS LLC","0","0","1","0","54","8139","TX","CEDAR PARK","78613"
"2019","IT TRANSFORMERS INC","0","0","3","0","54","8860","IN","CARMEL","46032"
"2019","SPEED LABORATORY INC","1","0","0","0","54","9801","GA","NORCROSS","30093"
"2019","BTRADE LLC","0","0","1","0","54","2570","CA","GLENDALE","91203"
"2019","PERFORMANCE RESOURCES NY INC","6","25","9","8","54","5006","NY","HAUPPAUGE","11788"
"2019","BRIDGE TECHNOLOGIES & SOLUTIONS LL","0","0","1","0","54","7321","FL","BONITA SPRINGS","34135"
"2019","BRAINTREE TECH SOLUTIONS LLC","0","0","2","0","54","7502","IL","PLAINFIELD","60585"
"2019","SYSAZZLE INC","0","2","1","0","54","7644","AZ","PHOENIX","85048"
"2019","CAVISSON SYSTEMS INC","0","0","1","0","54","9791","CA","SANTA CLARA","95054"
"2019","WORLD RESOURCES INSTITUTE","0","0","1","0","81","7057","DC","WASHINGTON","20002"
"2019","INSIDE MORTGAGE FINANCE PUBLICATIO","1","0","0","0","51","5759","MD","BETHESDA","20814"
"2019","RAMAPO COLLEGE OF NEW JERSEY","2","0","0","0","61","8006","NJ","MAHWAH","07430"
"2019","M9 CONSULTING INC","0","1","0","0","54","9376","TX","CEDAR PARK","78613"
"2019","VMWARE INC","1","0","1","0","54","3319","CA","PALO ALTO","94304"
"2019","AMNE INC","0","1","0","0","53","6533","TX","AUSTIN","78702"
"2019","SAHAJ SOFTWARE SOLUTIONS INC","0","1","0","0","54","2998","CA","NEWARK","94560"
"2019","RED CLAY CONSOLIDATED SCH DISTRICT","0","0","0","1","61","0279","DE","CAMDEN WYOMING","19934"
"2019","RED CLAY CONSOLIDATED SCH DISTRICT","1","0","0","0","61","0279","DE","NEW CASTLE","19720"
"2019","RED CLAY CONSOLIDATED SCH DISTRICT","1","0","0","1","61","0279","DE","WILMINGTON","19805"
"2019","CAESAR RODNEY SCHOOL DISTRICT","2","0","1","0","61","0279","DE","WYOMING","19934"
"2019","UNIVERSITY OF DELAWARE","16","0","9","0","61","0297","DE","NEWARK","19716"
"2019","DELAWARE RIVER BAY AUTHORITY","0","0","1","0","92","0389","DE","NEW CASTLE","19720"
"2019","BALTIMORE COUNTRY CLUB","1","0","0","0","71","6190","MD","BALTIMORE","21210"
"2019","BALTIMORE GAS AND ELECTRIC AN","0","0","1","0","22","0210","MD","BALTIMORE","21201"
"2019","BALITMORE GAS & ELECTRIC AN EXELON","2","0","2","0","22","0210","PA","KENNETT SQUARE","19348"
"2019","UHV TECHNOLOGIES INC","1","0","0","0","99","3751","KY","LEXINGTON","40511"
"2019","MCCORMICK COMPANY INC","0","0","1","0","31","8290","MD","HUNT VALLEY","21031"
"2019","MCCORMICK COMPANY INC","1","0","0","0","31","8290","MD","SPARKS GLENCOE","21152"
"2019","SINAI HOSPITAL OF BALTIMORE INC","2","0","6","0","62","6540","MD","BALTIMORE","21215"
"2019","VENABLE LLP","2","0","1","0","54","7250","DC","WASHINGTON","20001"
"2019","ELON UNIVERSITY","0","0","1","0","61","2303","NC","ELON","27244"
"2019","T ROWE PRICE ASSOCIATES INC","6","0","63","4","52","6948","MD","OWINGS MILLS","21117"
"2019","BALTIMORE AIRCOIL COMPANY","0","0","3","1","33","1722","MD","JESSUP","20794"
"2019","BALTIMORE AIRCOIL COMPANY","0","0","1","0","99","1722","MD","JESSUP","20794"
"2019","ASSOCIATED BUILDERS & CONTRACTORS","1","0","0","0","54","9380","DC","WASHINGTON","20001"
"2019","ST JOHN'S COLLEGE","1","0","0","0","61","1421","MD","ANNAPOLIS","21401"
"2019","ST JOHN'S COLLEGE","0","0","1","0","61","1421","MD","ANNAPOLIS","21404"
"2019","ST TIMOTHYS SCHOOL","0","1","1","0","61","1488","MD","STEVENSON","21153"
"2019","WESTERN MARYLAND HEALTH SYSTEM","0","0","1","0","62","1531","DC","WASHINGTON","20036"
"2019","WESTERN MARYLAND HEALTH SYS CORP","1","0","4","0","62","1531","MD","CUMBERLAND","21502"
"2019","FAMILY & CHILDRENS SVCS OF CENTRAL","0","0","1","0","62","1546","MD","BALTIMORE","21209"
"2019","HOOD COLLEGE","0","0","1","1","61","1608","MD","FREDERICK","21701"
"2019","GOUCHER COLLEGE","0","1","0","0","61","1613","MD","BALTIMORE","21204"
"2019","LOYOLA UNIV MARYLAND","1","0","1","1","61","1623","MD","BALTIMORE","21210"
"2019","PENINSULA REGIONAL MEDICAL CENTER","2","1","12","0","62","1628","MD","SALISBURY","21801"
"2019","JOHNS HOPKINS HOSP","0","0","1","0","62","1656","MD","BALTIMORE","21218"
"2019","ST AGNES HEALTHCARE INC DBA ST AGN","5","0","2","0","62","1657","MD","BALTIMORE","21229"
"2019","MOUNT ST MARY","0","0","1","0","61","1672","MD","EMMITSBURG","21727"
"2019","WASHINGTON COLLEGE","1","0","0","0","61","1691","MD","CHESTERTOWN","21620"
"2019","JOHNS HOPKINS UNIVERSITY","100","0","121","2","61","5110","MD","BALTIMORE","21205"
"2019","JOHNS HOPKINS UNIVERSITY","0","0","1","0","62","5110","MD","BALTIMORE","21205"
"2019","RUMMEL KLEPPER & KAHL LLP","5","0","3","0","54","9112","MD","BALTIMORE","21202"
"2019","UNION HOSPITAL OF CECIL COUNTY","0","0","1","0","62","7945","MD","ELKTON","21921"
"2019","CALVERT HALL COLLEGE HIGH SCHOOL","1","0","0","0","61","7966","MD","BALTIMORE","21286"
"2019","KENNEDY KRIEGER INSTITUTE","1","0","0","0","62","7971","MD","BALTIMORE","21205"
"2019","DLA PIPER LLP","5","1","4","0","54","6490","MD","BALTIMORE","21209"
"2019","SMW INC","0","1","0","0","54","8269","MS","RIDGELAND","39157"
"2019","GENERAL CONFERENCE OF SEVENTH DAY","0","0","1","0","81","3036","MD","SILVER SPRING","20904"
"2019","WASHINGTON ADVENTIST UNIVERSITY","0","0","1","0","61","3528","MD","TAKOMA PARK","20912"
"2019","WILLIAMS SCOTSMAN INC","0","0","1","0","53","5775","MD","BALTIMORE","21231"
"2019","BROOK LANE HLTH SVCS INC","0","0","2","0","62","8850","MD","HAGERSTOWN","21742"
"2019","OUR LADY GOOD COUNSEL HIGH SCHOOL","0","0","1","0","61","3118","MD","OLNEY","20832"
"2019","ST PAULS SCHOOL FOR GIRLS","1","0","1","0","61","9497","MD","BROOKLANDVILLE","21022"
"2019","ATLANTIC COUNCIL","3","0","5","0","54","2294","DC","WASHINGTON","20005"
"2019","AFRICAN WILDLIFE FOUNDATION","1","1","1","0","81","1390","DC","WASHINGTON","20003"
"2019","THE BERNSTEIN COMPANIES INC","1","0","0","0","53","5907","DC","WASHINGTON","20007"
"2019","THE WILDLIFE SOCIETY","0","0","1","0","81","8946","MD","BETHESDA","20814"
"2019","UNITED PLANNING ORGANIZATION","1","0","0","0","81","8987","DC","WASHINGTON","20001"
"2019","UNITED ENERGY PRODUCTS INC","0","1","0","0","33","3687","MD","CROFTON","21114"
"2019","APPALACHIAN REGIONAL HEALTHCARE IN","7","2","14","1","62","5508","KY","HAZARD","41701"
"2019","LOMBARD INTERNATIONAL","0","0","1","0","52","5747","PA","PHILADELPHIA","19103"
"2019","MPR ASSOCIATES INC","0","0","1","0","54","4505","VA","ALEXANDRIA","22314"
"2019","CAPITOL TECH UNIVERSITY","1","0","0","0","61","5606","MD","LAUREL","20708"
"2019","CENTER FOR APPLIED LINGUISTICS CAL","1","0","1","0","61","7619","DC","WASHINGTON","20016"
"2019","FINNEGAN HENDERSON FARABOW GARRETT","4","0","4","0","54","9518","DC","WASHINGTON","20001"
"2019","GP STRATEGIES CORPORATION","2","0","1","0","54","5774","MD","COLUMBIA","21044"
"2019","HEMISPHERX BIOPHARMA INC","0","0","1","0","32","5822","FL","OCALA","34473"
"2019","ROCHAMBEAU THE FRENCH INTL SCH OF","1","0","1","0","61","7186","MD","BETHESDA","20814"
"2019","THE AMERICAN SOCIETY FOR CLINICAL","1","0","0","0","54","7477","MI","ANN ARBOR","48104"
"2019","GLOBAL TIES US","0","0","1","0","81","8094","DC","WASHINGTON","20005"
"2019","PITNEY BOWES SOFTWARE INC","2","1","3","0","33","2578","CT","SHELTON","06484"
"2019","PITNEY BOWES INC","1","0","0","0","33","2578","NY","TROY","12180"
"2019","THE URBAN INSTITUTE","2","0","1","0","54","0375","DC","WASHINGTON","20024"
"2019","THE URBAN INSTITUTE","3","0","2","0","54","0375","DC","WASHINGTON","20037"
"2019","LATIN AMERICAN STUDIES ASSN INC","0","1","0","0","81","2881","PA","PITTSBURGH","15260"
"2019","FANNIE MAE","1","0","12","1","52","3107","DC","WASHINGTON","20005"
"2019","FANNIE MAE","0","0","13","0","52","3107","DC","WASHINGTON","20016"
"2019","CALLISONRTKL INC","5","0","7","0","54","4069","MD","BALTIMORE","21231"
"2019","COMPUTER PACKAGES INC","4","0","0","0","54","9326","MD","ROCKVILLE","20850"
"2019","SPECIAL OLYMPICS INC","0","0","1","0","81","9518","DC","WASHINGTON","20036"
"2019","SYSTEM AUTOMATION CORPORATION","0","0","0","1","54","9870","MD","COLUMBIA","21046"
"2019","MONTGOMERY COLLEGE","0","0","2","1","61","1845","MD","ROCKVILLE","20850"
"2019","AAA LIFE INSURANCE CO","0","0","1","0","52","1929","MI","LIVONIA","48152"
"2019","UNIV SPACE RESEARCH ASSN","1","0","4","0","54","2064","MD","COLUMBIA","21046"
"2019","ICF INCORPORATED LLC","4","1","6","0","54","3615","VA","FAIRFAX","22031"
"2019","PUBLIC BROADCASTING SERVICE PBS","1","0","0","0","99","9215","VA","ARLINGTON","22202"
"2019","AYERS SAINT GROSS INC","0","0","1","0","54","9570","MD","BALTIMORE","21230"
"2019","HOWARD COMMUNITY COLLEGE","1","0","0","0","61","0106","MD","COLUMBIA","21044"
"2019","TADJER-COHEN-EDELSON ASSOCS INC","0","0","3","0","54","3860","VA","MC LEAN","22102"
"2019","DAI GLOBAL LLC","0","0","1","0","92","4808","MD","BETHESDA","20814"
"2019","FEDERAL HOME LOAN MORTGATE CORP","10","1","71","5","52","4874","VA","MC LEAN","22102"
"2019","FEDERAL HOME LOAN MORTGAGE CORP","0","0","3","0","52","4874","VA","MCLEAN","22102"
"2019","JCB INC","1","0","0","0","33","7423","GA","POOLER","31322"
"2019","NATIONAL PUBLIC RADIO INC","3","0","1","0","51","7625","DC","WASHINGTON","20002"
"2019","NATIONAL RAILROAD PASSENGER CORP","2","0","22","1","48","0053","DC","WASHINGTON","20001"
"2019","BOAT AMERICA CORPORATION","0","0","1","0","52","3637","VA","ALEXANDRIA","22304"
"2019","BOAT AMERICA CORPORATION","0","0","1","0","52","3637","VA","SPRINGFIELD","22151"
"2019","SODEXO INC","0","0","1","0","72","6594","MD","GAITHERSBURG","20878"
"2019","SODEXO INC","3","1","2","1","72","6594","NY","BUFFALO","14225"
"2019","UNIVERSITY RESEARCH COMPANY LLC","0","0","1","0","54","9806","MD","CHEVY CHASE","20815"
"2019","THE GERMAN MARSHALL FUND OF THE UN","0","0","1","0","54","4751","DC","WASHINGTON","20009"
"2019","ICF MACRO INC","3","0","1","0","54","5232","VA","FAIRFAX","22031"
"2019","COLORLAB CORPORATION","1","0","0","0","51","9347","MD","ROCKVILLE","20852"
"2019","KCE STRUCTURAL ENGINEERS PC","1","0","0","0","54","1703","DC","WASHINGTON","20036"
"2019","ALTEON HEALTH","4","0","3","0","62","2668","MD","GERMANTOWN","20874"
"2019","JOHNSON MIRMIRAN & THOMPSON INC","1","0","0","0","54","3531","MD","COCKEYSVILLE","21030"
"2019","STERLING JEWELERS INC","0","1","3","0","44","4503","OH","AKRON","44333"
"2019","THE COMMUNITY CLINIC INC","0","0","1","0","62","8386","MD","SILVER SPRING","20910"
"2019","EA ENGINEERING SCI & TECH INC PBC","0","0","2","0","56","1911","MD","HUNT VALLEY","21031"
"2019","EICHBERG CONSTRUCTION INC","3","0","0","0","23","6473","MD","ROCKVILLE","20850"
"2019","HOMECALL INC","0","0","2","0","62","8217","LA","LAFAYETTE","70508"
"2019","PGA TOUR INC","0","0","2","0","71","9206","FL","PONTE VEDRA BEACH","32082"
"2019","QLARANT QUALITY SOLUTIONS","0","0","1","0","99","0082","MD","EASTON","21601"
"2019","TYLER MECHANICAL CONTRACTING","0","0","1","0","54","7592","MD","IJAMSVILLE","21754"
"2019","SHELADIA ASSOCIATES INC","0","0","1","0","54","0485","MD","ROCKVILLE","20850"
"2019","AIRLINE TARIFF PUBLISHING CO ATPCO","0","0","3","0","54","5810","VA","DULLES","20166"
"2019","AIRLINE TARIFF PUBLISHING CO ATPCO","1","1","12","0","54","5810","VA","STERLING","20166"
"2019","SMISLOVA KEHNEMUI & ASSOCIATES PA","0","0","3","0","54","7799","MD","POTOMAC","20854"
"2019","AMERICAN BOARD PODIATRIC SURGERY","1","0","1","0","81","1963","CA","SAN FRANCISCO","94117"
"2019","GLASS JACOBSON PA","1","0","0","0","54","5214","MD","OWINGS MILLS","21117"
"2019","POMPEIAN INC","0","0","1","0","31","6484","MD","BALTIMORE","21224"
"2019","OLIVER WYMAN INC","11","10","10","0","54","6481","NY","NEW YORK","10036"
"2019","RFE RL INC DBA RADIO FREE EUROPE R","0","0","1","0","54","8522","DC","WASHINGTON","20036"
"2019","STRUCTURAL GROUP INC","1","0","1","0","23","1818","MD","COLUMBIA","21046"
"2019","DEMBO JONES PC","0","0","1","0","99","3331","MD","ROCKVILLE","20852"
"2019","WHITNEY BAILEY COX & MAGNANI LLC D","1","0","1","0","54","1866","MD","TOWSON","21286"
"2019","PERDUE FOODS LLC","0","0","3","0","11","1876","MD","SALISBURY","21804"
"2019","SCIENCE SYSTEMS & APPLICATIONS INC","2","0","2","0","54","7599","MD","LANHAM","20706"
"2019","THE SOLAR FOUNDATION","1","0","0","0","99","9260","DC","WASHINGTON","20006"
"2019","NEW ENTERPRISE ASSOCIATES INC","0","0","1","0","52","0673","MD","LUTHERVILLE TIMONIUM","21093"
"2019","REESE COMMUNICATIONS COMPANIES INC","1","0","1","0","54","3217","DC","WASHINGTON","20007"
"2019","HOLLIS SEUNARINE MDPA LLC D/B/A JA","1","0","0","0","62","5414","MD","BALTIMORE","21212"
"2019","KPK TECHNOLOGIES INC","1","0","0","0","54","2963","MI","SOUTHFIELD","48034"
"2019","WHITMAN WALKER CLINIC INC","0","0","1","0","62","2122","DC","WASHINGTON","20009"
"2019","BLACK & DECKER US INC","0","0","1","0","33","7357","MA","HOLLISTON","01746"
"2019","GREENBLUM & BERNSTEIN PLC","1","0","0","0","92","8708","VA","RESTON","20191"
"2019","SOCIETE GENERALE","7","2","6","0","52","8875","NY","NEW YORK","10167"
"2019","INTL LIFE SCIENCES INSTITUTE","0","1","0","0","54","1788","DC","WASHINGTON","20005"
"2019","PEER CONSULTANTS PC","1","0","0","0","54","5381","DC","WASHINGTON","20024"
"2019","MS SHARIFF MD PA","0","0","1","0","62","7930","MD","CAMBRIDGE","21613"
"2019","JAMES BELL ASSOCIATES INC","0","0","2","0","99","0061","VA","ARLINGTON","22201"
"2019","CROWELL MORING LLP","1","0","1","0","54","0358","DC","WASHINGTON","20004"
"2019","C C JOHNSON & MALHOTRA PC","1","0","0","0","54","0780","MD","ROCKVILLE","20852"
"2019","RICHARD S CARSON & ASSOCIATES INC","1","0","0","0","54","2599","MD","BETHESDA","20814"
"2019","MORRIS & RITCHIE ASSOCIATES INC","2","0","0","0","54","4966","MD","ABINGDON","21009"
"2019","MORRIS & RITCHIE ASSOCIATES INC","0","0","1","0","54","4966","MD","BEL AIR","21014"
"2019","AUTONEUM NORTH AMERICA INC","0","0","1","0","33","2115","MI","NOVI","48377"
"2019","NASDAQ INC","1","0","0","0","52","5937","NY","NEW YORK","10006"
"2019","BTE TECHNOLOGIES INC","1","0","0","0","33","5956","MD","HANOVER","21076"
"2019","CANGENE BIOPHARMA LLC","0","0","1","0","32","6514","MD","BALTIMORE","21230"
"2019","THE MIL CORPORATION","0","0","1","0","54","5063","MD","BOWIE","20716"
"2019","RUBINO & COMPANY CHARTERED","1","0","0","0","54","6096","MD","BETHESDA","20817"
"2019","NORFOLK SOUTHERN CORPORATION","2","0","2","0","48","8014","VA","NORFOLK","23510"
"2019","NORTH AMERICAN PARTNERS IN ANESTHE","0","0","1","0","62","8057","VA","FAIRFAX","22033"
"2019","NATL COMMITTEE FOR QUALITY ASSURAN","0","0","2","0","54","1985","DC","WASHINGTON","20005"
"2019","STARWOOD HOTELS RESORTS WORLDWIDE","0","0","3","0","72","3298","MD","BETHESDA","20817"
"2019","MID-ATLANTIC PERMANENTE MED GR PC","5","2","0","0","62","6226","MD","ROCKVILLE","20852"
"2019","JENSEN HUGHES INC","0","0","1","0","54","9515","MD","BALTIMORE","21227"
"2019","JENSEN HUGHES INC","0","0","1","0","54","9515","MD","HALETHORPE","21227"
"2019","BRIMROSE CORP OF AMERICA","0","0","1","0","33","0230","MD","SPARKS","21152"
"2019","BRIMROSE CORPORATION OF AMERICA","0","1","0","0","54","0230","MD","SPARKS","21152"
"2019","MILLER AND CHEVALIER CHARTERED","1","0","0","0","54","2890","DC","WASHINGTON","20006"
"2019","BRANDON ASSOCIATES LTD","0","0","1","0","54","9283","NY","FARMINGDALE","11735"
"2019","COX GRAAE SPACK ARCHITECTS","0","0","2","0","54","4809","DC","WASHINGTON","20007"
"2019","DD&B CONSTRUCTION INC","3","0","0","0","23","4881","MD","GAITHERSBURG","20878"
"2019","PETER G PETERSON INSTITUTE FOR INT","2","0","1","0","54","6967","DC","WASHINGTON","20036"
"2019","EASTLAND FOOD CORPORATION","1","1","4","0","42","9933","MD","JESSUP","20794"
"2019","AGA KHAN FOUNDATION USA","1","0","0","0","92","1983","DC","WASHINGTON","20006"
"2019","LEGAL AND GENERAL AMERICA INC","1","0","0","0","52","6150","MD","FREDERICK","21704"
"2019","JASON PHARMACEUTICALS INC","0","0","1","0","42","7423","MD","BALTIMORE","21202"
"2019","SYSCOM INC","0","0","1","0","54","8007","MD","BALTIMORE","21202"
"2019","RAMBOLL US CORPORATION","2","0","2","0","54","8616","VA","ARLINGTON","22203"
